,Date,Average_Iron_Ore_Price,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
66000,2011Q4,129.26666666666668,Newport,890000,4.0,2,2106,Sydney
66001,2011Q4,129.26666666666668,Newport,825000,4.0,2,2106,Sydney
66005,2011Q4,129.26666666666668,Newport,850000,4.0,2,2106,Sydney
66007,2011Q4,129.26666666666668,Newport,2200000,4.0,2,2106,Sydney
66008,2011Q4,129.26666666666668,Newport,910000,4.0,2,2106,Sydney
66012,2011Q4,129.26666666666668,Alexandria,860000,4.0,2,2015,Sydney
66019,2011Q4,129.26666666666668,Alexandria,1200000,4.0,2,2015,Sydney
66032,2011Q4,129.26666666666668,Rozelle,1200000,4.0,2,2039,Sydney
66051,2011Q4,129.26666666666668,Rozelle,1495000,4.0,2,2039,Sydney
66057,2011Q4,129.26666666666668,Rozelle,1550000,4.0,2,2039,Sydney
66063,2011Q4,129.26666666666668,Bonnet Bay,629000,4.0,2,2226,Sydney
66067,2011Q4,129.26666666666668,Bonnet Bay,656000,4.0,2,2226,Sydney
66071,2011Q4,129.26666666666668,Jannali,735000,4.0,2,2226,Sydney
66082,2011Q4,129.26666666666668,Como,725000,4.0,2,2226,Sydney
66084,2011Q4,129.26666666666668,Bonnet Bay,725000,4.0,2,2226,Sydney
66086,2011Q4,129.26666666666668,Como,885000,4.0,2,2226,Sydney
66095,2011Q4,129.26666666666668,Jannali,902000,4.0,2,2226,Sydney
66096,2011Q4,129.26666666666668,Bonnet Bay,690120,4.0,2,2226,Sydney
66099,2011Q4,129.26666666666668,Jannali,760000,4.0,2,2226,Sydney
66114,2011Q4,129.26666666666668,Elanora Heights,940000,4.0,2,2101,Sydney
66133,2011Q4,129.26666666666668,Padstow Heights,640000,4.0,2,2211,Sydney
66173,2011Q4,129.26666666666668,Carlingford,698000,4.0,2,2118,Sydney
66176,2011Q4,129.26666666666668,Carlingford,1095000,4.0,2,2118,Sydney
66177,2011Q4,129.26666666666668,Carlingford,608000,4.0,2,2118,Sydney
66195,2011Q4,129.26666666666668,Palm Beach,1,4.0,2,2108,Sydney
66198,2011Q4,129.26666666666668,Yagoona,455000,4.0,2,2199,Sydney
66219,2011Q4,129.26666666666668,Blairmount,355000,4.0,2,2559,Sydney
66221,2011Q4,129.26666666666668,Newington,812500,4.0,2,2127,Sydney
66222,2011Q4,129.26666666666668,Newington,835000,4.0,2,2127,Sydney
66230,2011Q4,129.26666666666668,Gladesville,1025000,4.0,2,2111,Sydney
66240,2011Q4,129.26666666666668,Gladesville,1584000,4.0,2,2111,Sydney
66242,2011Q4,129.26666666666668,Gladesville,759000,4.0,2,2111,Sydney
66249,2011Q4,129.26666666666668,Gladesville,851000,4.0,2,2111,Sydney
66261,2011Q4,129.26666666666668,Mona Vale,770000,4.0,2,2103,Sydney
66269,2011Q4,129.26666666666668,Mona Vale,1315000,4.0,2,2103,Sydney
66270,2011Q4,129.26666666666668,Mona Vale,850000,4.0,2,2103,Sydney
66321,2011Q4,129.26666666666668,Roseville Chase,1830000,4.0,2,2069,Sydney
66330,2011Q4,129.26666666666668,Roseville,1625000,4.0,2,2069,Sydney
66334,2011Q4,129.26666666666668,Castle Cove,970000,4.0,2,2069,Sydney
66336,2011Q4,129.26666666666668,Roseville,1360000,4.0,2,2069,Sydney
66340,2011Q4,129.26666666666668,Roseville,1780000,4.0,2,2069,Sydney
66341,2011Q4,129.26666666666668,Roseville,1150000,4.0,2,2069,Sydney
66343,2011Q4,129.26666666666668,Roseville,1300000,4.0,2,2069,Sydney
66348,2011Q4,129.26666666666668,Roseville,2040000,4.0,2,2069,Sydney
66351,2011Q4,129.26666666666668,Roseville,1750000,4.0,2,2069,Sydney
66353,2011Q4,129.26666666666668,Roseville,1380000,4.0,2,2069,Sydney
66355,2011Q4,129.26666666666668,Roseville,1430000,4.0,2,2069,Sydney
66360,2011Q4,129.26666666666668,Roseville,2301000,4.0,2,2069,Sydney
66385,2011Q4,129.26666666666668,Annandale,1810000,4.0,2,2038,Sydney
66387,2011Q4,129.26666666666668,Annandale,1135000,4.0,2,2038,Sydney
66392,2011Q4,129.26666666666668,Old Toongabbie,507000,4.0,2,2146,Sydney
66393,2011Q4,129.26666666666668,Old Toongabbie,500000,4.0,2,2146,Sydney
66407,2011Q4,129.26666666666668,Woollahra,1205000,4.0,2,2025,Sydney
66413,2011Q4,129.26666666666668,Douglas Park,799950,4.0,2,2569,Sydney
66421,2011Q4,129.26666666666668,Glenfield,540000,4.0,2,2167,Sydney
66427,2011Q4,129.26666666666668,Glenfield,530000,4.0,2,2167,Sydney
66428,2011Q4,129.26666666666668,Glenfield,350000,4.0,2,2167,Sydney
66436,2011Q4,129.26666666666668,Glenfield,450000,4.0,2,2167,Sydney
66438,2011Q4,129.26666666666668,Summer Hill,1750000,4.0,2,2130,Sydney
66449,2011Q4,129.26666666666668,Summer Hill,1100000,4.0,2,2130,Sydney
66461,2011Q4,129.26666666666668,Burwood,1310000,4.0,2,2134,Sydney
66464,2011Q4,129.26666666666668,Glebe,1370000,4.0,2,2037,Sydney
66479,2011Q4,129.26666666666668,Gymea Bay,1155000,4.0,2,2227,Sydney
66484,2011Q4,129.26666666666668,Gymea Bay,710000,4.0,2,2227,Sydney
66489,2011Q4,129.26666666666668,Gymea,808000,4.0,2,2227,Sydney
66493,2011Q4,129.26666666666668,Gymea Bay,970000,4.0,2,2227,Sydney
66498,2011Q4,129.26666666666668,Gymea Bay,740000,4.0,2,2227,Sydney
66499,2011Q4,129.26666666666668,Gymea Bay,992000,4.0,2,2227,Sydney
66500,2011Q4,129.26666666666668,Gymea Bay,880000,4.0,2,2227,Sydney
66510,2011Q4,129.26666666666668,Oyster Bay,665000,4.0,2,2225,Sydney
66519,2011Q4,129.26666666666668,Oyster Bay,865000,4.0,2,2225,Sydney
66521,2011Q4,129.26666666666668,Berowra Heights,660000,4.0,2,2082,Sydney
66522,2011Q4,129.26666666666668,Berowra Heights,607000,4.0,2,2082,Sydney
66541,2011Q4,129.26666666666668,Campsie,712000,4.0,2,2194,Sydney
66544,2011Q4,129.26666666666668,Campsie,722500,4.0,2,2194,Sydney
66561,2011Q4,129.26666666666668,Milperra,645000,4.0,2,2214,Sydney
66563,2011Q4,129.26666666666668,Milperra,555000,4.0,2,2214,Sydney
66571,2011Q4,129.26666666666668,Kurnell,601000,4.0,2,2231,Sydney
66580,2011Q4,129.26666666666668,Georges Hall,580000,4.0,2,2198,Sydney
66596,2011Q4,129.26666666666668,Georges Hall,585000,4.0,2,2198,Sydney
66599,2011Q4,129.26666666666668,Berowra,653000,4.0,2,2081,Sydney
66600,2011Q4,129.26666666666668,Berowra,713000,4.0,2,2081,Sydney
66604,2011Q4,129.26666666666668,Berowra,640000,4.0,2,2081,Sydney
66607,2011Q4,129.26666666666668,Berowra,690000,4.0,2,2081,Sydney
66608,2011Q4,129.26666666666668,Berowra,680150,4.0,2,2081,Sydney
66611,2011Q4,129.26666666666668,Berowra,600000,4.0,2,2081,Sydney
66630,2011Q4,129.26666666666668,Greenacre,566000,4.0,2,2190,Sydney
66640,2011Q4,129.26666666666668,Cherrybrook,710000,4.0,2,2126,Sydney
66641,2011Q4,129.26666666666668,Cherrybrook,705000,4.0,2,2126,Sydney
66643,2011Q4,129.26666666666668,Cherrybrook,680000,4.0,2,2126,Sydney
66647,2011Q4,129.26666666666668,Tahmoor,330000,4.0,2,2573,Sydney
66648,2011Q4,129.26666666666668,Tahmoor,275000,4.0,2,2573,Sydney
66649,2011Q4,129.26666666666668,Tahmoor,315000,4.0,2,2573,Sydney
66651,2011Q4,129.26666666666668,Tahmoor,467000,4.0,2,2573,Sydney
66653,2011Q4,129.26666666666668,Tahmoor,479000,4.0,2,2573,Sydney
66657,2011Q4,129.26666666666668,Tahmoor,460000,4.0,2,2573,Sydney
66660,2011Q4,129.26666666666668,Surry Hills,1550000,4.0,2,2010,Sydney
66688,2011Q4,129.26666666666668,Canley Heights,510000,4.0,2,2166,Sydney
66700,2011Q4,129.26666666666668,Fairlight,1417000,4.0,2,2094,Sydney
66721,2011Q4,129.26666666666668,Regents Park,518000,4.0,2,2143,Sydney
66731,2011Q4,129.26666666666668,Lakemba,630000,4.0,2,2195,Sydney
66744,2011Q4,129.26666666666668,Mount Colah,620000,4.0,2,2079,Sydney
66747,2011Q4,129.26666666666668,Mount Colah,695000,4.0,2,2079,Sydney
66749,2011Q4,129.26666666666668,Mount Colah,902000,4.0,2,2079,Sydney
66751,2011Q4,129.26666666666668,Mount Colah,679500,4.0,2,2079,Sydney
66752,2011Q4,129.26666666666668,Mount Colah,630000,4.0,2,2079,Sydney
66756,2011Q4,129.26666666666668,Mount Colah,800000,4.0,2,2079,Sydney
66757,2011Q4,129.26666666666668,Mount Colah,700000,4.0,2,2079,Sydney
66765,2011Q4,129.26666666666668,Mount Colah,685000,4.0,2,2079,Sydney
66769,2011Q4,129.26666666666668,Bellevue Hill,1880000,4.0,2,2023,Sydney
66782,2011Q4,129.26666666666668,North Balgowlah,1330000,4.0,2,2093,Sydney
66799,2011Q4,129.26666666666668,North Balgowlah,1100000,4.0,2,2093,Sydney
66803,2011Q4,129.26666666666668,Balgowlah,1490000,4.0,2,2093,Sydney
66804,2011Q4,129.26666666666668,Balgowlah Heights,1235000,4.0,2,2093,Sydney
66810,2011Q4,129.26666666666668,West Ryde,971000,4.0,2,2114,Sydney
66826,2012Q1,144.33333333333334,Avalon Beach,875000,4.0,2,2107,Sydney
66829,2012Q1,144.33333333333334,Bilgola Plateau,1075000,4.0,2,2107,Sydney
66835,2012Q1,144.33333333333334,Bilgola Plateau,945000,4.0,2,2107,Sydney
66868,2012Q1,144.33333333333334,Freshwater,804000,4.0,2,2096,Sydney
66871,2012Q1,144.33333333333334,Freshwater,1287500,4.0,2,2096,Sydney
66885,2012Q1,144.33333333333334,Eschol Park,375000,4.0,2,2558,Sydney
66889,2012Q1,144.33333333333334,Eagle Vale,372000,4.0,2,2558,Sydney
66900,2012Q1,144.33333333333334,Killara,1950000,4.0,2,2071,Sydney
66902,2012Q1,144.33333333333334,Killara,1345000,4.0,2,2071,Sydney
66904,2012Q1,144.33333333333334,Killara,1285000,4.0,2,2071,Sydney
66914,2012Q1,144.33333333333334,Bargo,522500,4.0,2,2574,Sydney
66915,2012Q1,144.33333333333334,Bargo,656000,4.0,2,2574,Sydney
66917,2012Q1,144.33333333333334,Bargo,345000,4.0,2,2574,Sydney
66919,2012Q1,144.33333333333334,Bargo,642000,4.0,2,2574,Sydney
66922,2012Q1,144.33333333333334,Bargo,425000,4.0,2,2574,Sydney
66926,2012Q1,144.33333333333334,Dulwich Hill,1451000,4.0,2,2203,Sydney
66954,2012Q1,144.33333333333334,Mortdale,765000,4.0,2,2223,Sydney
66955,2012Q1,144.33333333333334,Oatley,1408000,4.0,2,2223,Sydney
66960,2012Q1,144.33333333333334,Kensington,2275000,4.0,2,2033,Sydney
66963,2012Q1,144.33333333333334,Kensington,1210000,4.0,2,2033,Sydney
66972,2012Q1,144.33333333333334,Maianbar,525000,4.0,2,2230,Sydney
66983,2012Q1,144.33333333333334,Woolooware,1470000,4.0,2,2230,Sydney
67005,2012Q1,144.33333333333334,Frenchs Forest,870000,4.0,2,2086,Sydney
67007,2012Q1,144.33333333333334,Frenchs Forest,855000,4.0,2,2086,Sydney
67011,2012Q1,144.33333333333334,Frenchs Forest,890000,4.0,2,2086,Sydney
67013,2012Q1,144.33333333333334,Frenchs Forest,910000,4.0,2,2086,Sydney
67021,2012Q1,144.33333333333334,Penshurst,1154000,4.0,2,2222,Sydney
67030,2012Q1,144.33333333333334,Penshurst,900000,4.0,2,2222,Sydney
67034,2012Q1,144.33333333333334,Wattle Grove,470000,4.0,2,2173,Sydney
67039,2012Q1,144.33333333333334,Wattle Grove,525000,4.0,2,2173,Sydney
67043,2012Q1,144.33333333333334,Wattle Grove,590000,4.0,2,2173,Sydney
67044,2012Q1,144.33333333333334,Beacon Hill,825000,4.0,2,2100,Sydney
67050,2012Q1,144.33333333333334,Beacon Hill,857000,4.0,2,2100,Sydney
67065,2012Q1,144.33333333333334,St Ives,1000,4.0,2,2075,Sydney
67066,2012Q1,144.33333333333334,St Ives,860000,4.0,2,2075,Sydney
67071,2012Q1,144.33333333333334,St Ives,1205000,4.0,2,2075,Sydney
67072,2012Q1,144.33333333333334,St Ives,815000,4.0,2,2075,Sydney
67073,2012Q1,144.33333333333334,St Ives Chase,772000,4.0,2,2075,Sydney
67074,2012Q1,144.33333333333334,St Ives,850000,4.0,2,2075,Sydney
67078,2012Q1,144.33333333333334,St Ives,815000,4.0,2,2075,Sydney
67085,2012Q1,144.33333333333334,Marrickville,1250000,4.0,2,2204,Sydney
67089,2012Q1,144.33333333333334,Marrickville,940000,4.0,2,2204,Sydney
67098,2012Q1,144.33333333333334,Marrickville,1300000,4.0,2,2204,Sydney
67111,2012Q1,144.33333333333334,Hurstville,850000,4.0,2,2220,Sydney
67121,2012Q1,144.33333333333334,Revesby,610000,4.0,2,2212,Sydney
67152,2012Q1,144.33333333333334,Chatswood,1325000,4.0,2,2067,Sydney
67155,2012Q1,144.33333333333334,Pleasure Point,1025000,4.0,2,2172,Sydney
67157,2012Q1,144.33333333333334,Pleasure Point,714000,4.0,2,2172,Sydney
67175,2012Q1,144.33333333333334,Gregory Hills,525375,4.0,2,2557,Sydney
67177,2012Q1,144.33333333333334,Gregory Hills,222703,4.0,2,2557,Sydney
67178,2012Q1,144.33333333333334,Gregory Hills,513422,4.0,2,2557,Sydney
67179,2012Q1,144.33333333333334,Cremorne,1700000,4.0,2,2090,Sydney
67183,2012Q1,144.33333333333334,Cremorne,1790000,4.0,2,2090,Sydney
67185,2012Q1,144.33333333333334,Cremorne,1525000,4.0,2,2090,Sydney
67186,2012Q1,144.33333333333334,Cremorne,1840000,4.0,2,2090,Sydney
67194,2012Q1,144.33333333333334,Cremorne,865000,4.0,2,2090,Sydney
67199,2012Q1,144.33333333333334,Bass Hill,575000,4.0,2,2197,Sydney
67200,2012Q1,144.33333333333334,Bass Hill,605000,4.0,2,2197,Sydney
67203,2012Q1,144.33333333333334,Bass Hill,540000,4.0,2,2197,Sydney
67217,2012Q1,144.33333333333334,Ermington,649000,4.0,2,2115,Sydney
67221,2012Q1,144.33333333333334,Ermington,580000,4.0,2,2115,Sydney
67224,2012Q1,144.33333333333334,Ermington,570000,4.0,2,2115,Sydney
67256,2012Q1,144.33333333333334,Collaroy Plateau,902500,4.0,2,2097,Sydney
67258,2012Q1,144.33333333333334,Wheeler Heights,750000,4.0,2,2097,Sydney
67264,2012Q1,144.33333333333334,Collaroy,1381000,4.0,2,2097,Sydney
67265,2012Q1,144.33333333333334,Collaroy Plateau,1550000,4.0,2,2097,Sydney
67271,2012Q1,144.33333333333334,Collaroy,979000,4.0,2,2097,Sydney
67272,2012Q1,144.33333333333334,Granville,487000,4.0,2,2142,Sydney
67276,2012Q1,144.33333333333334,Rosehill,730000,4.0,2,2142,Sydney
67291,2012Q1,144.33333333333334,Granville,475000,4.0,2,2142,Sydney
67294,2012Q1,144.33333333333334,Rosehill,730000,4.0,2,2142,Sydney
67303,2012Q1,144.33333333333334,Granville,425000,4.0,2,2142,Sydney
67305,2012Q1,144.33333333333334,Granville,445000,4.0,2,2142,Sydney
67320,2012Q1,144.33333333333334,Earlwood,1121000,4.0,2,2206,Sydney
67341,2012Q1,144.33333333333334,Lindfield,1360000,4.0,2,2070,Sydney
67349,2012Q1,144.33333333333334,Lindfield,1938000,4.0,2,2070,Sydney
67353,2012Q1,144.33333333333334,East Lindfield,1700000,4.0,2,2070,Sydney
67356,2012Q1,144.33333333333334,Bonnyrigg,454000,4.0,2,2177,Sydney
67358,2012Q1,144.33333333333334,Bonnyrigg,517500,4.0,2,2177,Sydney
67359,2012Q1,144.33333333333334,Bonnyrigg,559000,4.0,2,2177,Sydney
67367,2012Q1,144.33333333333334,Bonnyrigg Heights,507000,4.0,2,2177,Sydney
67372,2012Q1,144.33333333333334,Botany,1055000,4.0,2,2019,Sydney
67374,2012Q1,144.33333333333334,Botany,1041000,4.0,2,2019,Sydney
67399,2012Q1,144.33333333333334,Macquarie Fields,370000,4.0,2,2564,Sydney
67411,2012Q1,144.33333333333334,Mount Kuring-Gai,630000,4.0,2,2080,Sydney
67413,2012Q1,144.33333333333334,Mount Kuring-Gai,665000,4.0,2,2080,Sydney
67419,2012Q1,144.33333333333334,Ashfield,1650000,4.0,2,2131,Sydney
67423,2012Q1,144.33333333333334,Ashfield,795000,4.0,2,2131,Sydney
67428,2012Q1,144.33333333333334,Ashfield,1260000,4.0,2,2131,Sydney
67439,2012Q1,144.33333333333334,Strathfield,810000,4.0,2,2135,Sydney
67448,2012Q1,144.33333333333334,Strathfield,865000,4.0,2,2135,Sydney
67449,2012Q1,144.33333333333334,Strathfield,1100000,4.0,2,2135,Sydney
67451,2012Q1,144.33333333333334,Strathfield,1330000,4.0,2,2135,Sydney
67468,2012Q1,144.33333333333334,Russell Lea,1345000,4.0,2,2046,Sydney
67474,2012Q1,144.33333333333334,Five Dock,1175000,4.0,2,2046,Sydney
67477,2012Q1,144.33333333333334,Russell Lea,1182000,4.0,2,2046,Sydney
67485,2012Q1,144.33333333333334,Camperdown,765000,4.0,2,2050,Sydney
67498,2012Q1,144.33333333333334,Balmain,1332000,4.0,2,2041,Sydney
67513,2012Q1,144.33333333333334,Balmain,1530000,4.0,2,2041,Sydney
67528,2012Q1,144.33333333333334,Belrose,860000,4.0,2,2085,Sydney
67529,2012Q1,144.33333333333334,Belrose,920000,4.0,2,2085,Sydney
67531,2012Q1,144.33333333333334,Davidson,850000,4.0,2,2085,Sydney
67534,2012Q1,144.33333333333334,Belrose,890000,4.0,2,2085,Sydney
67535,2012Q1,144.33333333333334,Davidson,1015000,4.0,2,2085,Sydney
67542,2012Q1,144.33333333333334,Bankstown,391000,4.0,2,2200,Sydney
67546,2012Q1,144.33333333333334,Condell Park,580000,4.0,2,2200,Sydney
67574,2012Q1,144.33333333333334,Buxton,327000,4.0,2,2571,Sydney
67581,2012Q1,144.33333333333334,Balmoral,636000,4.0,2,2571,Sydney
67582,2012Q1,144.33333333333334,Picton,520000,4.0,2,2571,Sydney
67584,2012Q1,144.33333333333334,Thirlmere,437500,4.0,2,2572,Sydney
67588,2012Q1,144.33333333333334,Thirlmere,410000,4.0,2,2572,Sydney
67590,2012Q1,144.33333333333334,Thirlmere,540000,4.0,2,2572,Sydney
67592,2012Q1,144.33333333333334,Thirlmere,480000,4.0,2,2572,Sydney
67595,2012Q1,144.33333333333334,West Pennant Hills,725000,4.0,2,2125,Sydney
67599,2012Q1,144.33333333333334,West Pennant Hills,885000,4.0,2,2125,Sydney
67600,2012Q1,144.33333333333334,West Pennant Hills,640000,4.0,2,2125,Sydney
67612,2012Q1,144.33333333333334,Northmead,675000,4.0,2,2152,Sydney
67615,2012Q1,144.33333333333334,Maroubra,1000000,4.0,2,2035,Sydney
67623,2012Q1,144.33333333333334,Maroubra,1185000,4.0,2,2035,Sydney
67625,2012Q1,144.33333333333334,Pagewood,1325000,4.0,2,2035,Sydney
67626,2012Q1,144.33333333333334,Maroubra,1050000,4.0,2,2035,Sydney
67627,2012Q1,144.33333333333334,Maroubra,1635000,4.0,2,2035,Sydney
67632,2012Q1,144.33333333333334,Maroubra,1470000,4.0,2,2035,Sydney
67634,2012Q1,144.33333333333334,Maroubra,1400000,4.0,2,2035,Sydney
67659,2012Q1,144.33333333333334,Woodpark,650000,4.0,2,2164,Sydney
67677,2012Q1,144.33333333333334,Croydon Park,875000,4.0,2,2133,Sydney
67685,2012Q1,144.33333333333334,Narraweena,850000,4.0,2,2099,Sydney
67691,2012Q1,144.33333333333334,Cromer,883000,4.0,2,2099,Sydney
67694,2012Q1,144.33333333333334,Narraweena,770000,4.0,2,2099,Sydney
67695,2012Q1,144.33333333333334,Cromer,1007000,4.0,2,2099,Sydney
67701,2012Q1,144.33333333333334,Cammeray,1013500,4.0,2,2062,Sydney
67711,2012Q1,144.33333333333334,Greenwich,1650000,4.0,2,2065,Sydney
67714,2012Q1,144.33333333333334,Wollstonecraft,1460000,4.0,2,2065,Sydney
67724,2012Q1,144.33333333333334,Galston,642000,4.0,2,2159,Sydney
67727,2012Q1,144.33333333333334,Sylvania Waters,1690000,4.0,2,2224,Sydney
67728,2012Q1,144.33333333333334,Sylvania Waters,905000,4.0,2,2224,Sydney
67731,2012Q1,144.33333333333334,Sylvania,800000,4.0,2,2224,Sydney
67734,2012Q1,144.33333333333334,Sylvania Waters,900000,4.0,2,2224,Sydney
67738,2012Q1,144.33333333333334,Sylvania,780000,4.0,2,2224,Sydney
67739,2012Q1,144.33333333333334,Sylvania Waters,950000,4.0,2,2224,Sydney
67743,2012Q1,144.33333333333334,Sylvania,945000,4.0,2,2224,Sydney
67751,2012Q1,144.33333333333334,Petersham,1000000,4.0,2,2049,Sydney
67761,2012Q1,144.33333333333334,Enfield,915000,4.0,2,2136,Sydney
67770,2012Q1,144.33333333333334,Villawood,405000,4.0,2,2163,Sydney
67771,2012Q1,144.33333333333334,Carramar,390500,4.0,2,2163,Sydney
67776,2012Q1,144.33333333333334,Carramar,395000,4.0,2,2163,Sydney
67797,2012Q1,144.33333333333334,Richmond,610000,4.0,2,2753,Sydney
67799,2012Q1,144.33333333333334,Londonderry,505000,4.0,2,2753,Sydney
67805,2012Q1,144.33333333333334,Bowen Mountain,530000,4.0,2,2753,Sydney
67821,2012Q1,144.33333333333334,Bondi Junction,2150000,4.0,2,2022,Sydney
67833,2012Q1,144.33333333333334,Bondi Junction,1940000,4.0,2,2022,Sydney
67834,2012Q1,144.33333333333334,Queens Park,1800000,4.0,2,2022,Sydney
67840,2012Q1,144.33333333333334,Queens Park,1440000,4.0,2,2022,Sydney
67842,2012Q1,144.33333333333334,Bondi Junction,1650000,4.0,2,2022,Sydney
67844,2012Q1,144.33333333333334,Glenorie,1150000,4.0,2,2157,Sydney
67850,2012Q1,144.33333333333334,Concord,970000,4.0,2,2137,Sydney
67871,2012Q1,144.33333333333334,Beecroft,840000,4.0,2,2119,Sydney
67873,2012Q1,144.33333333333334,Beecroft,925000,4.0,2,2119,Sydney
67874,2012Q1,144.33333333333334,Beecroft,805000,4.0,2,2119,Sydney
67875,2012Q1,144.33333333333334,Beecroft,1045000,4.0,2,2119,Sydney
67879,2012Q1,144.33333333333334,Beecroft,1113000,4.0,2,2119,Sydney
67883,2012Q1,144.33333333333334,Beecroft,705000,4.0,2,2119,Sydney
67894,2012Q1,144.33333333333334,Seaforth,1580000,4.0,2,2092,Sydney
67895,2012Q1,144.33333333333334,Seaforth,1260000,4.0,2,2092,Sydney
67896,2012Q1,144.33333333333334,Seaforth,1205000,4.0,2,2092,Sydney
67897,2012Q1,144.33333333333334,Seaforth,1132000,4.0,2,2092,Sydney
67898,2012Q1,144.33333333333334,Seaforth,919270,4.0,2,2092,Sydney
67903,2012Q1,144.33333333333334,Seaforth,945000,4.0,2,2092,Sydney
67913,2012Q1,144.33333333333334,Auburn,560000,4.0,2,2144,Sydney
67917,2012Q1,144.33333333333334,Auburn,467000,4.0,2,2144,Sydney
67928,2012Q1,144.33333333333334,Glenhaven,675000,4.0,2,2156,Sydney
67930,2012Q1,144.33333333333334,Glenhaven,750000,4.0,2,2156,Sydney
67932,2012Q1,144.33333333333334,Glenhaven,740000,4.0,2,2156,Sydney
67934,2012Q1,144.33333333333334,Glenhaven,830000,4.0,2,2156,Sydney
67935,2012Q1,144.33333333333334,Glenhaven,780000,4.0,2,2156,Sydney
67946,2012Q1,144.33333333333334,Glenhaven,740000,4.0,2,2156,Sydney
67954,2012Q1,144.33333333333334,Glenhaven,801000,4.0,2,2156,Sydney
67956,2012Q1,144.33333333333334,Bondi,1630000,4.0,2,2026,Sydney
67957,2012Q1,144.33333333333334,North Bondi,1485000,4.0,2,2026,Sydney
67966,2012Q1,144.33333333333334,North Bondi,2170000,4.0,2,2026,Sydney
67972,2012Q1,144.33333333333334,Bondi Beach,1445000,4.0,2,2026,Sydney
67976,2012Q1,144.33333333333334,Bondi,1375000,4.0,2,2026,Sydney
67982,2012Q1,144.33333333333334,Gordon,1350000,4.0,2,2072,Sydney
68004,2012Q1,144.33333333333334,Carlton,865000,4.0,2,2218,Sydney
68027,2012Q1,144.33333333333334,Kingsgrove,1020000,4.0,2,2208,Sydney
68033,2012Q1,144.33333333333334,North Ryde,845000,4.0,2,2113,Sydney
68038,2012Q1,144.33333333333334,East Ryde,950000,4.0,2,2113,Sydney
68039,2012Q1,144.33333333333334,North Ryde,820000,4.0,2,2113,Sydney
68049,2012Q1,144.33333333333334,West Pymble,900000,4.0,2,2073,Sydney
68054,2012Q1,144.33333333333334,Pymble,1175000,4.0,2,2073,Sydney
68055,2012Q1,144.33333333333334,Pymble,1350000,4.0,2,2073,Sydney
68060,2012Q1,144.33333333333334,Pymble,1301500,4.0,2,2073,Sydney
68062,2012Q1,144.33333333333334,Waverley,2000000,4.0,2,2024,Sydney
68078,2012Q1,144.33333333333334,Bronte,1820000,4.0,2,2024,Sydney
68081,2012Q1,144.33333333333334,Riverstone,540000,4.0,2,2765,Sydney
68100,2012Q1,144.33333333333334,Artarmon,1400000,4.0,2,2064,Sydney
68105,2012Q1,144.33333333333334,Artarmon,1275000,4.0,2,2064,Sydney
68108,2012Q1,144.33333333333334,Artarmon,1562500,4.0,2,2064,Sydney
68111,2012Q1,144.33333333333334,Connells Point,925000,4.0,2,2221,Sydney
68121,2012Q1,144.33333333333334,Kyle Bay,960000,4.0,2,2221,Sydney
68123,2012Q1,144.33333333333334,Kyle Bay,715000,4.0,2,2221,Sydney
68134,2012Q1,144.33333333333334,Lidcombe,602000,4.0,2,2141,Sydney
68135,2012Q1,144.33333333333334,Lidcombe,770000,4.0,2,2141,Sydney
68141,2012Q1,144.33333333333334,Lidcombe,582000,4.0,2,2141,Sydney
68146,2012Q1,144.33333333333334,Lidcombe,569000,4.0,2,2141,Sydney
68147,2012Q1,144.33333333333334,Lidcombe,700000,4.0,2,2141,Sydney
